Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Market Category_Crossover,Market Category_Diesel,Market Category_Exotic,Market Category_Factory Tuner,Market Category_Flex Fuel,Market Category_Hatchback,Market Category_High-Performance,Market Category_Hybrid,Market Category_Luxury,Market Category_Missing,Market Category_Performance
FIAT,500,2015,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,26595,0,0,0,1,0,0,0,0,0,0,1
FIAT,500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,18700,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2015,premium unleaded (recommended),135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,28,819,19700,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,22800,0,0,0,0,0,0,0,0,0,1,0
FIAT,500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,24700,0,0,0,0,0,0,0,0,0,1,0
FIAT,500,2015,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,28,819,22495,0,0,0,1,0,1,0,0,0,0,1
FIAT,500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,17495,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,20345,0,0,0,0,0,0,0,0,0,1,0
FIAT,500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,17700,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,20400,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2015,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,16845,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,34,28,819,26695,0,0,0,1,0,0,0,0,0,0,1
FIAT,500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,21295,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,20395,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,17745,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,28,819,22575,0,0,0,1,0,1,0,0,0,0,1
FIAT,500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,31,819,24495,0,0,0,0,0,0,0,0,0,1,0
FIAT,500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,16995,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,31,819,20395,0,0,0,0,0,0,0,0,0,1,0
FIAT,500,2016,premium unleaded (recommended),135.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,34,28,819,19700,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,40,31,819,17900,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2016,premium unleaded (recommended),101.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,40,31,819,21395,0,0,0,0,0,0,0,0,0,1,0
FIAT,500,2017,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,28,819,19995,0,0,0,1,0,1,0,0,0,0,1
FIAT,500,2017,premium unleaded (recommended),101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,27,819,19390,0,0,0,0,0,1,0,0,0,0,0
FIAT,500,2017,premium unleaded (recommended),101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,33,27,819,17485,0,0,0,0,0,0,0,0,0,1,0
FIAT,500,2017,premium unleaded (recommended),101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Convertible,33,27,819,20885,0,0,0,0,0,0,0,0,0,1,0
FIAT,500,2017,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,33,28,819,21490,0,0,0,1,0,0,0,0,0,0,1
FIAT,500,2017,premium unleaded (recommended),101.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,27,819,15990,0,0,0,0,0,1,0,0,0,0,0
FIAT,500L,2015,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,33,25,819,19345,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2015,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,33,25,819,23095,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2015,premium unleaded (recommended),160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22,819,24695,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2015,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,33,25,819,21695,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2015,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,33,25,819,20695,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,33,25,819,21880,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,33,25,819,23395,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2016,premium unleaded (recommended),160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22,819,24795,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,33,25,819,20795,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,33,25,819,19495,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2017,premium unleaded (recommended),160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22,819,23695,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2017,premium unleaded (recommended),160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22,819,20995,0,0,0,0,0,0,0,0,0,1,0
FIAT,500L,2017,premium unleaded (recommended),160.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22,819,22995,0,0,0,0,0,0,0,0,0,1,0
FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,30,21,819,24635,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,22,819,25135,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,30,21,819,29235,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,22,819,23335,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,22,819,22735,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,30,21,819,27035,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2016,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,34,25,819,20000,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31,22,819,27335,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2016,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,30,21,819,25235,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2017,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,21,819,27035,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2017,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,30,22,819,25135,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2017,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,21,819,25235,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2017,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29,21,819,23890,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2017,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,30,22,819,23335,1,0,0,0,0,0,0,0,0,0,0
FIAT,500X,2017,premium unleaded (recommended),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,33,25,819,19995,1,0,0,0,0,0,0,0,0,0,0
Ferrari,550,2001,premium unleaded (required),485.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,12,8,2774,248500,0,0,1,0,0,0,1,0,0,0,0
Ferrari,550,2001,premium unleaded (required),485.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,12,8,2774,205840,0,0,1,0,0,0,1,0,0,0,0
Mercedes-Benz,560-Class,1990,regular unleaded,238.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,16,12,617,2323,0,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,560-Class,1990,regular unleaded,238.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,12,617,2170,0,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,560-Class,1991,regular unleaded,238.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,16,12,617,2443,0,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,560-Class,1991,regular unleaded,238.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,12,617,2304,0,0,0,0,0,0,0,0,1,0,0
McLaren,570S,2016,premium unleaded (required),562.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,23,16,416,184900,0,0,1,0,0,0,1,0,0,0,0
Ferrari,575M,2002,premium unleaded (required),515.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,214670,0,0,1,0,0,0,1,0,0,0,0
Ferrari,575M,2002,premium unleaded (required),515.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16,9,2774,224670,0,0,1,0,0,0,1,0,0,0,0
Ferrari,575M,2003,premium unleaded (required),515.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,217890,0,0,1,0,0,0,1,0,0,0,0
Ferrari,575M,2003,premium unleaded (required),515.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16,9,2774,228339,0,0,1,0,0,0,1,0,0,0,0
Ferrari,575M,2004,premium unleaded (required),515.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,16,9,2774,228339,0,0,1,0,0,0,1,0,0,0,0
Ferrari,575M,2004,premium unleaded (required),515.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,217890,0,0,1,0,0,0,1,0,0,0,0
Maybach,57,2010,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,10,67,366000,0,0,1,0,0,0,0,0,1,0,0
Maybach,57,2010,premium unleaded (required),631.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,10,67,455500,0,0,1,0,0,0,1,0,1,0,0
Maybach,57,2010,premium unleaded (required),604.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,10,67,405500,0,0,1,0,0,0,1,0,1,0,0
Maybach,57,2011,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,10,67,372500,0,0,1,0,0,0,0,0,1,0,0
Maybach,57,2011,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,10,67,412000,0,0,1,0,0,0,1,0,1,0,0
Maybach,57,2012,premium unleaded (required),543.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,10,67,379050,0,0,1,0,0,0,0,0,1,0,0
Maybach,57,2012,premium unleaded (required),620.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,10,67,418950,0,0,1,0,0,0,0,0,1,0,1
Ferrari,599,2009,premium unleaded (required),611.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,15,11,2774,320580,0,0,1,0,0,0,1,0,0,0,0
Ferrari,599,2009,premium unleaded (required),611.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,15,11,2774,310543,0,0,1,0,0,0,1,0,0,0,0
Ferrari,599,2010,premium unleaded (required),611.0,12.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,15,11,2774,310543,0,0,1,0,0,0,1,0,0,0,0
Ferrari,599,2011,premium unleaded (required),611.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,15,11,2774,320580,0,0,1,0,0,0,1,0,0,0,0
Ferrari,599,2011,premium unleaded (required),661.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Midsize,Coupe,15,11,2774,410000,0,0,1,1,0,0,1,0,0,0,0
Mazda,5,2013,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,22,586,24470,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2013,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,22,586,20940,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2013,regular unleaded,157.0,4.0,MANUAL,front wheel drive,4.0,Compact,Passenger Minivan,28,21,586,19940,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2013,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,22,586,22070,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2014,regular unleaded,157.0,4.0,MANUAL,front wheel drive,4.0,Compact,Passenger Minivan,28,21,586,20140,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2014,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,22,586,24670,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2014,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,22,586,21140,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2014,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,22,586,22270,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2015,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,21,586,24770,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2015,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,21,586,22370,0,0,0,0,0,0,0,0,0,1,0
Mazda,5,2015,regular unleaded,157.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,21,586,21240,0,0,0,0,0,0,0,0,0,1,0
BMW,6 Series Gran Coupe,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16,3916,92600,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series Gran Coupe,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,20,3916,81300,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series Gran Coupe,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,20,3916,78300,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series Gran Coupe,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17,3916,89600,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series Gran Coupe,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15,3916,93900,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series Gran Coupe,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,20,3916,82500,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series Gran Coupe,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,17,3916,90900,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series Gran Coupe,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,20,3916,79500,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series Gran Coupe,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,17,3916,91200,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series Gran Coupe,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19,3916,82800,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series Gran Coupe,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,15,3916,94200,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series Gran Coupe,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,20,3916,79800,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25,17,3916,94900,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,86600,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,29,20,3916,79100,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21,3916,76100,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25,16,3916,90400,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2015,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,83600,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,25,17,3916,87400,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2015,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,16,3916,97900,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,87800,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,31,20,3916,77300,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,15,3916,99200,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,25,17,3916,96200,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,29,20,3916,80300,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2016,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,84800,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,25,16,3916,91700,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2016,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,25,17,3916,88700,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,24,16,3916,92000,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,30,21,3916,77600,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,24,17,3916,89000,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,28,19,3916,80600,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,29,20,3916,85100,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2017,premium unleaded (required),315.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,28,19,3916,88100,0,0,0,0,0,0,0,0,1,0,1
BMW,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,24,17,3916,96500,0,0,0,0,0,0,1,0,1,0,0
BMW,6 Series,2017,premium unleaded (required),445.0,8.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,24,15,3916,99500,0,0,0,0,0,0,1,0,1,0,0
Mercedes-Benz,600-Class,1992,regular unleaded,402.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,14,10,617,2960,0,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,15,11,617,3108,0,0,0,0,0,0,0,0,1,0,0
Mercedes-Benz,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,16,12,617,4623,0,0,0,0,0,0,0,0,1,0,1
Mercedes-Benz,600-Class,1993,regular unleaded,389.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,15,11,617,3211,0,0,0,0,0,0,0,0,1,0,0
Pontiac,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,17,210,2000,0,0,0,0,0,0,0,0,0,1,0
Pontiac,6000,1990,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,20,210,2000,0,0,0,0,0,0,0,0,0,1,0
Pontiac,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,27,17,210,2000,0,0,0,0,0,0,0,0,0,1,0
Pontiac,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,27,17,210,2000,0,0,0,0,0,0,0,0,0,1,0
Pontiac,6000,1990,regular unleaded,140.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,17,210,2000,0,0,0,0,0,0,0,0,0,1,0
Pontiac,6000,1991,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,28,17,210,2000,0,0,0,0,0,0,0,0,0,1,0
Pontiac,6000,1991,regular unleaded,140.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28,17,210,2000,0,0,0,0,0,0,0,0,0,1,0
Pontiac,6000,1991,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28,19,210,2000,0,0,0,0,0,0,0,0,0,1,0
Ferrari,612 Scaglietti,2009,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Large,Coupe,16,9,2774,313088,0,0,1,0,0,0,1,0,0,0,0
Ferrari,612 Scaglietti,2010,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Large,Coupe,16,9,2774,313088,0,0,1,0,0,0,1,0,0,0,0
Ferrari,612 Scaglietti,2011,premium unleaded (required),532.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Large,Coupe,16,9,2774,313088,0,0,1,0,0,0,1,0,0,0,0
Mazda,626,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,19,586,2080,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,19,586,2234,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2000,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,29,23,586,2000,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2000,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,586,2146,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2001,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,19,586,22935,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2001,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,19,586,19935,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2001,regular unleaded,125.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19,586,20935,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,29,23,586,18735,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2002,premium unleaded (required),165.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,19,586,19985,0,0,0,0,0,0,0,0,0,1,0
Mazda,626,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,29,23,586,18785,0,0,0,0,0,0,0,0,0,1,0
